"subj_idx","stim","response","rt","condition","amygdala_pe"
2024,1,1,1.3307,-1,0.256570051
2024,0.5,1,2.3453,-1,0.2810076652
2024,-1.5,0,1.6109,1,-1.806293191
2024,0,1,1.4119,1,-1.946242785
2024,0,0,1.0725,1,-2.300987975
2024,0.5,1,0.8637,1,-1.327959619
2024,-1,0,1.7407,1,-1.129271994
2024,0,1,1.1647,1,-0.06432189605
2024,1.5,1,1.3229,1,-1.050634528
2024,5,1,1.2209,-1,-0.6903789998
2024,0.5,1,2.5176,1,-0.0355871696
2024,0.5,1,1.6416,1,0.8925517572
2024,-1,0,1.1198,1,0.1443782792
2024,0,1,2.0827,1,0.2918976238
2024,1,1,1.0546,-1,0.1879930385
2024,0.5,1,1.1,-1,0.4301884879
2024,1.5,1,1.2241,-1,-0.09919708216
2024,-0.5,0,2.3842,1,-0.3597749738
2024,1,1,0.9932,1,0.1306159481
2024,0.5,1,1.1345,1,-0.5630868374
2024,-1,0,1.0856,-1,-0.4596449847
2024,-0.5,0,1.9311,-1,-0.8750803164
2024,1,1,1.8622,1,0.2373980571
2024,0.5,1,2.2907,-1,0.5876971259
2024,1,1,1.806,-1,1.704719581
2024,0,1,1.8504,-1,0.6257469646
2024,-1,0,1.9754,1,0.2168542857
2024,5,1,0.9542,-1,0.7130665326
2024,-0.5,0,1.9026,-1,-0.1448852074
2024,-0.5,1,2.2871,1,0.08141824361
2024,1.5,1,1.5224,-1,0.5664743126
2024,-0.5,1,3.6805,1,-0.1433135517
2024,0,1,2.7815,1,-0.009243886032
2024,1.5,1,1.6347,-1,-0.7502910921
2024,1,1,1.4964,-1,0.3124395647
2024,-1,0,2.8527,1,-0.01938992331
2024,-1.5,0,1.2032,1,0.3805740104
2024,-0.5,0,1.0577,-1,0.4502378988
2024,-1.5,0,0.8805,-1,-1.560022928
2024,0,0,1.3106,-1,-0.04394045896
2024,-0.5,0,2.1293,-1,-1.420921216
2024,1.5,1,1.0964,1,0.6394780767
2024,0,0,2.0199,1,0.02818393867
2024,0.5,1,1.5774,-1,0.3728146549
2024,0.5,1,1.1925,1,0.3393439137
2024,-1.5,0,0.9626,1,-0.5730028743
2024,1,1,1.0474,-1,-0.1095497915
2024,-0.5,1,1.5309,-1,0.5303737761
2024,0.5,1,2.6011,-1,-1.158438317
2024,-0.5,0,0.8627,1,0.6857385188
2024,1,1,1.4049,1,-0.3704379901
2024,-1,0,0.913,-1,-0.6387396131
2024,-0.5,0,0.8602,-1,-0.2952507335
2024,-0.5,0,0.7793,1,-1.515901803
2024,1,1,1.0353,1,-0.5719535522
2024,0.5,1,1.9015,-1,0.2919639178
2024,1,1,1.176,1,0.1188157125
2024,1.5,1,1.9348,1,-0.05238284912
2024,0.5,1,1.0697,1,0.2101598448
2024,0,1,3.4505,1,-0.05920436988
2024,0.5,1,1.4525,1,0.4400642069
2024,1,1,2.6326,-1,-0.589413026
2024,1.5,1,0.9974,-1,0.2236171762
2024,-5,0,0.9381,1,1.883338884
2024,-5,0,0.7904,-1,1.495544779
2024,-1.5,0,0.958,-1,-0.9553552688
2024,-1,0,1.7796,1,-0.6143663702
2024,0,1,1.7949,-1,0.1052742717
2024,0.5,1,0.8776,1,-1.016104691
2024,-0.5,0,2.6061,1,-0.8985339193
2024,0,0,2.1491,-1,-0.5689221982
2024,-1,0,0.9097,-1,-0.2554623054
2024,-1.5,0,0.7135,1,-0.1996802578
2024,0.5,1,1.6377,-1,-0.8253225379
2024,1,1,1.0663,-1,-0.02922498568
2024,-1,0,1.0385,1,-0.5069794334
2024,-0.5,0,1.5692,-1,-0.2538086588
2024,-1.5,0,0.784,-1,-0.2164505544
2024,0,1,1.0352,1,0.4893962455
2024,0,1,1.8365,-1,0.06433272668
2024,5,1,1.0984,1,0.009592812294
2024,-0.5,0,1.119,-1,-0.2684818428
2024,1.5,1,1.4615,-1,-0.263248399
2024,0,1,1.3551,-1,-0.2245762609
2024,0,0,2.4149,1,-0.7386094483
2024,-0.5,1,1.7949,-1,-0.06087387911
2024,-1,0,0.9032,-1,-2.191556294
2024,0,1,1.8083,-1,0.08483145364
2024,0,0,1.766,-1,-0.2295104458
2024,-1.5,0,0.803,1,0.1062421207
2024,-0.5,0,2.5212,1,-0.3993698351
2024,0,1,1.1572,1,0.375821243
2024,0,1,1.5416,-1,-0.3196519796
2024,0.5,1,1.2401,-1,0.3586651085
2024,-1,0,1.1542,1,0.1221188462
2024,0.5,0,2.8717,-1,-0.131121581
2024,-0.5,0,0.9368,-1,0.2925603755
2024,-0.5,0,1.2391,1,0.1070327147
2024,1,1,1.1689,1,0.1461203896
2024,-0.5,0,1.4594,-1,0.4168554405
2024,-1,0,0.9992,-1,-0.7934301937
2024,-1.5,0,0.8752,-1,0.0443153035
2024,-0.5,0,2.1801,1,0.3629960038
2024,0,1,1.0514,1,0.9432705335
2024,-1.5,0,1.2485,1,-0.1270607454
2024,1,1,0.9978,1,0.4723774023
2024,0,0,2.4018,1,-1.51743861
2024,0,1,1.1169,-1,0.2676074037
2024,-5,0,1.126,1,-0.591218565
2024,0,0,3.2793,1,-1.74588896
2024,1,1,2.5333,1,-3.110605816
2024,-0.5,1,1.991,-1,0.4931812967
2024,0,1,2.5506,-1,0.519094135
2024,1,1,1.9721,-1,0.8982538545
2024,0,1,1.2526,-1,0.1219019798
2024,0,1,1.2738,-1,0.1768018055
2024,0.5,1,1.4056,1,0.2126482277
2024,-1,0,0.9506,-1,0.2456926053
2024,-1.5,0,0.7543,-1,0.1943979649
2024,0,1,1.444,-1,-0.055621114
2024,-1,0,1.2731,1,0.08905187448
2024,-1.5,0,0.8991,-1,-0.1902076019
2024,5,1,1.8355,1,0.171243993
2024,0,0,1.1674,-1,-1.27716427
2024,-1,0,0.779,1,-0.9007440679
2024,-1,0,0.7163,1,-1.751538594
2024,0.5,0,1.1808,-1,-0.939695426
2024,1.5,1,1.2573,1,0.3143044298
2024,0.5,1,1.4405,1,-0.1943357441
2024,0,0,1.6249,1,0.3596066839
2024,0.5,1,0.8267,-1,0.7909646215
2024,-1,0,0.7665,-1,0.4266025252
2024,-0.5,0,0.7183,1,-0.9568252948
2024,-1,0,0.9354,-1,-0.3046572382
2024,-0.5,0,1.0627,1,0.008069762564
2024,-5,0,0.7643,-1,-0.03915506366
2024,-0.5,1,2.4615,-1,-1.642786247
2024,0.5,1,0.9498,1,-0.6001995467
2024,0.5,1,1.6637,-1,-0.4173041332
2024,0,1,0.9518,1,-0.6819554206
2024,0.5,1,0.9301,1,-0.05309516496
2024,-0.5,0,2.0573,1,0.2781630787
2024,-1,0,2.2836,-1,0.08771165803
2027,0,1,1.2901,1,-0.4181864113
2027,-1,0,0.7406,-1,-0.5026114604
2027,0,1,1.4627,1,-0.09490208565
2027,1,1,0.8541,1,-0.7046950435
2027,-1.5,0,0.6656,1,-0.1837923168
2027,0,0,2.505,-1,-0.7911520678
2027,-0.5,1,1.8738,-1,0.5751812302
2027,-0.5,0,1.1327,-1,-0.191895101
2027,1,1,0.6931,1,0.5885880704
2027,0,0,1.439,-1,0.7825366702
2027,1,1,0.872,-1,0.3990801126
2027,0.5,1,1.0116,-1,0.5304304236
2027,1,1,1.101,-1,0.3425992705
2027,-1,0,0.7253,1,0.9971578862
2027,1,1,0.8491,-1,0.881908202
2027,-0.5,1,1.1978,-1,0.8499596304
2027,-1,0,0.9545,1,0.3602569755
2027,0,0,1.7262,-1,-0.2267505994
2027,-0.5,0,1.197,-1,0.3050794121
2027,0,1,1.8992,-1,0.2073903962
2027,5,1,0.748,1,-0.9609929144
2027,-1,0,0.6838,-1,-0.2039215971
2027,0,0,1.5882,1,0.3440241229
2027,0,1,1.7155,-1,0.1015847511
2027,1,1,0.8718,1,-0.1979540406
2027,1.5,1,1.0941,-1,0.636027486
2027,-1,0,1.2091,1,0.3305309537
2027,0.5,1,2.1114,-1,-0.3650658741
2027,-1,0,1.0458,1,0.2229830428
2027,0.5,1,0.8401,1,-0.5378453967
2027,-0.5,1,0.9286,1,-0.3624582902
2027,0.5,0,2.2748,-1,-0.3969346101
2027,1,0,1.2977,-1,0.3921034054
2027,-1,0,0.9617,-1,0.1622079845
2027,-1.5,0,0.997,-1,0.1868809203
2027,1,1,1.1275,1,0.8614972203
2027,-0.5,0,0.9787,1,0.09264363206
2027,-0.5,0,1.2797,1,-0.3281420574
2027,0,1,1.5073,1,-0.6180644006
2027,1.5,0,1.2498,1,-0.04465040002
2027,-1,0,1.4721,-1,-2.460791782
2027,-0.5,0,1.3013,1,-1.042655476
2027,1,1,1.1773,-1,-1.000130526
2027,1,1,0.7449,1,0.2808546452
2027,-1,0,1.0123,-1,0.5440909882
2027,-0.5,1,2.4203,-1,-0.2830173488
2027,0,0,1.9911,-1,-0.858643464
2027,-5,0,1.0932,-1,0.2904927844
2027,0,1,1.3675,1,-0.4420382934
2027,1,1,0.9678,-1,-0.2978966295
2027,1.5,1,1.0135,-1,0.1225278495
2027,0.5,1,1.3,-1,-0.8991341425
2027,0.5,1,1.8788,-1,-0.2713273703
2027,1,1,0.9302,-1,0.4830025075
2027,1.5,1,0.8095,1,0.486721774
2027,0,0,2.5606,1,0.6692052576
2027,0,0,2.6167,1,0.1973762486
2027,0,0,1.5736,1,-0.440564548
2027,-0.5,0,1.1983,-1,-1.391148619
2027,1.5,1,1.0561,1,-0.9065554211
2027,-5,0,0.7274,1,0.3921607528
2027,0,0,1.4121,-1,-0.6021265932
2027,-1,0,1.1423,-1,-0.2579537397
2027,0,1,1.1602,-1,-0.4304065796
2027,-1.5,0,0.8131,-1,-0.4873078464
2027,0.5,1,0.8093,1,-0.2263233371
2027,-0.5,1,0.9554,1,-0.2856521105
2027,0.5,0,2.6739,-1,-0.1473331188
2027,1.5,1,0.9363,-1,-0.5675735208
2027,-0.5,0,1.1968,-1,-0.444218471
2027,-1,1,1.6442,1,-0.7881994105
2027,-1,0,0.9941,-1,-0.5363851612
2027,0,0,3.725,-1,-0.01774487537
2027,0.5,1,1.3139,1,-0.6801368322
2027,-1.5,0,1.2243,-1,-1.225798127
2027,-1.5,0,0.9183,1,-0.0224172163
2027,1,1,1.0168,-1,0.2168270106
2027,-1.5,0,0.9345,-1,-0.2241996788
2027,-0.5,1,1.2842,-1,-0.3068085053
2027,-1,0,3.0863,1,-0.2975679049
2027,-1,0,1.5082,-1,-0.8076895095
2027,0.5,0,2.5976,1,-0.8182194009
2027,0,1,1.1258,1,-0.8364771237
2027,0.5,1,1.9052,1,0.3575899568
2027,-0.5,0,0.9823,-1,0.2593288767
2027,-0.5,0,1.7365,1,-0.2950286134
2027,0.5,1,1.0406,1,-0.1628088039
2027,0.5,1,1.1793,-1,1.613366083
2027,0,1,0.9587,1,0.8117691021
2027,0.5,1,1.9318,-1,0.4501675878
2027,5,1,1.0067,-1,-0.6187796391
2027,-1.5,0,1.2789,-1,-0.5087084087
2027,-1,0,1.9241,1,-0.7328917944
2027,-1,0,0.9893,-1,0.2038932509
2027,1.5,1,0.9912,-1,0.320948525
2027,-0.5,1,0.8106,1,0.4971413702
2027,1.5,1,0.8555,-1,0.8902217438
2027,-5,0,1.3158,1,0.4159509738
2027,0.5,1,0.8078,1,-0.04614845132
2027,1.5,1,0.7338,1,0.2291353276
2027,1.5,1,0.7816,1,0.3737166191
2027,0,0,1.8169,-1,0.3894304949
2027,0.5,1,1.0587,-1,0.2055237702
2027,-0.5,0,1.2747,-1,0.04965476729
2027,0,1,1.4096,-1,-0.5686202884
2027,-5,0,1.0546,-1,-0.4402597232
2027,-0.5,1,2.2693,-1,0.05686787549
2027,1,1,1.4455,1,0.1110710043
2027,-0.5,0,1.1409,1,0.1516448003
2027,0.5,1,2.4951,1,-0.1292478325
2027,0,1,2.6366,-1,-1.079981638
2027,-1.5,0,1.1134,-1,-0.1079312634
2027,0,1,1.215,1,0.1352420474
2027,1,1,0.943,-1,0.2291268992
2027,-1.5,0,1.0355,1,0.1456725321
2027,-1.5,0,1.9779,1,0.2323714031
2027,0,1,2.3279,1,-0.2055279472
2027,0.5,1,1.6332,-1,0.3469551767
2027,0.5,0,2.1528,1,0.008012801824
2027,-0.5,0,0.9818,1,0.03828888956
2027,1,1,1.0971,-1,-0.280557226
2027,1,1,0.9492,1,-1.613105679
2027,-1,0,0.9202,1,-0.6067032599
2027,1.5,1,1.3133,-1,-0.6878171138
2027,-0.5,0,1.1831,1,-0.3720529139
2027,1,1,2.0754,1,-1.081568652
2027,-1.5,0,1.2842,1,-0.2434860341
2027,-0.5,1,3.2566,1,0.02365779039
2027,0,1,1.4959,-1,0.3236629884
2027,0,1,1.2583,-1,-0.07011300483
2027,1.5,1,1.0213,1,0.1411435961
2027,-1,0,1.0663,1,-0.0672179622
2027,-0.5,0,1.6102,1,-0.8568483059
2027,0,1,1.0092,1,-0.3233225577
2027,5,1,1.0444,1,-0.02085164272
2027,0,1,1.7252,-1,-0.4344489466
2027,1,1,0.8081,1,-0.1216710217
2027,-0.5,0,1.3597,-1,0.3530891885
2027,-1,0,2.6629,1,-2.612621426
2027,-0.5,0,2.9031,1,-0.733751221
2027,-0.5,1,1.197,1,0.533935368
2027,1,1,0.8124,1,-0.5499652889
2027,-0.5,0,2.9393,-1,0.02186590851
2027,0.5,0,2.6649,1,-1.015527646
2027,0,1,1.0973,1,-0.2337344733
2027,0,1,1.0355,1,-0.8834922291
2027,-1.5,0,0.9727,1,-0.5625676503
2027,-0.5,0,2.2682,-1,-0.4179385959
2027,0.5,1,1.5163,1,-0.335039898
2027,0.5,1,1.497,-1,-0.07520230606
2027,0,1,0.9863,-1,-0.4384436738
2027,0.5,1,0.9801,1,-0.991345542
2027,0.5,1,1.1704,1,0.1735487527
2027,0,1,2.3387,1,-0.6096639355
2027,0.5,1,2.0683,-1,-0.2377086032
2027,0.5,0,2.3364,-1,0.1133422662
2027,0.5,1,1.8305,1,0.369173924
2027,0.5,0,2.8741,-1,-0.3789794366
2027,5,1,1.0713,-1,-0.2235995452
2027,-1,0,1.1834,-1,-0.1942785104
2028,-1,0,1.9266,1,0.4472211127
2028,-0.5,0,2.502,-1,1.05587636
2028,-0.5,1,2.8553,-1,0.1831225752
2028,-1,0,1.5347,-1,0.1976148029
2028,-1,0,1.8174,-1,-0.0177383662
2028,0,1,1.4198,1,0.1892934087
2028,-1,0,2.6485,1,-0.1529427486
2028,-1,0,1.3247,-1,-0.1196231714
2028,0.5,1,1.6141,-1,-0.1003575481
2028,-0.5,0,2.1694,-1,0.2870377964
2028,1.5,1,0.7163,1,0.2498115471
2028,5,1,0.7605,-1,0.4214537583
2028,0,1,2.6787,1,-0.1952982679
2028,-0.5,0,2.325,1,-0.3755245747
2028,1,1,0.8601,1,0.8024761882
2028,-1.5,0,1.2807,1,1.325141338
2028,0.5,0,2.9766,1,1.304410771
2028,-1,0,1.1635,-1,1.075399873
2028,0.5,1,0.9822,-1,1.745912149
2028,-0.5,1,2.7674,-1,1.593719424
2028,-0.5,1,1.7078,1,0.1784453812
2028,0,1,1.2188,1,1.318460434
2028,-5,0,1.6868,-1,1.974079933
2028,0,1,1.3365,1,1.499821351
2028,0,1,1.8276,-1,0.3930102218
2028,0,1,1.3759,-1,0.5976206082
2028,-1,0,1.7454,-1,0.5983077345
2028,5,1,1.5807,1,0.5885505893
2028,-1.5,0,1.148,-1,0.7777217696
2028,1.5,1,0.7777,-1,-2.728582286
2028,1.5,1,0.6493,1,-4.100709519
2028,0.5,1,1.2272,-1,-0.8723847675
2028,0,1,1.3378,1,-0.339056924
2028,1.5,1,2.091,-1,0.1880252586
2028,1,1,1.5293,1,0.09922760015
2028,0,1,0.7636,1,0.406625269
2028,-0.5,1,2.3051,1,0.2332023951
2028,0.5,1,0.9304,-1,-0.419838569
2028,0,1,2.2173,-1,0.1958385458
2028,-0.5,1,2.2613,1,0.2977713808
2028,-0.5,1,2.2232,-1,0.6392158858
2028,0.5,1,1.0126,-1,-0.3964426603
2028,1,1,1.4485,1,0.4749393865
2028,-1,0,2.5401,-1,-0.1145439385
2028,5,1,0.7024,1,0.6131371737
2028,-1,0,2.5429,1,-0.07086295995
2028,0,1,3.9493,1,-0.8554484449
2028,0.5,1,0.7642,1,2.619103523
2028,-1,0,1.538,1,0.8976834651
2028,1,1,0.8118,-1,1.452159751
2028,0,1,2.1814,1,-0.6496989562
2028,0,1,0.9536,1,-2.273617768
2028,-0.5,0,2.9621,1,1.192972929
2028,-0.5,0,1.6341,-1,2.287028764
2028,0.5,1,1.0986,1,0.5791487207
2028,1,1,1.3766,1,2.898876718
2028,-1,0,1.2245,-1,3.2633734
2028,1.5,1,1.037,1,4.413876744
2028,0.5,1,0.8954,1,0.5047749314
2028,0.5,1,0.8853,-1,6.091607261
2028,1,1,2.0481,-1,2.074401635
2028,0,1,1.9803,1,2.631566864
2028,-1.5,0,1.6224,1,2.350687587
2028,-0.5,0,3.0076,1,2.287663922
2028,0,1,2.4652,1,2.508171008
2028,0,0,1.1849,-1,1.503810141
2028,-1.5,0,0.7999,1,3.501961805
2028,0.5,1,1.8601,-1,0.379710669
2028,-0.5,0,2.5077,1,1.124687321
2028,1,1,1.0251,-1,2.273393805
2028,1.5,1,1.0794,1,1.160224602
2028,-0.5,0,1.1212,1,0.4714060237
2028,-1,0,1.3057,-1,-0.9319083557
2028,1.5,1,1.0036,1,0.673230865
2028,1,1,0.8297,-1,0.4345216607
2028,0,1,2.0431,-1,0.4709264544
2028,-0.5,0,2.0475,1,0.4783287317
2028,0,0,3.2895,-1,-0.4506723201
2028,-1,0,1.8751,1,0.1462195069
2028,-0.5,0,0.9793,-1,1.762261142
2028,1,1,1.4323,-1,-0.6826214148
2028,0.5,1,1.3196,1,-1.522460036
2028,0.5,1,1.2688,1,0.1088823431
2028,-1,0,1.4343,1,-0.7384526063
2028,0.5,1,0.8668,-1,1.153349028
2028,1,1,0.8261,1,-0.8716189054
2028,0.5,1,1.3794,1,1.49936331
2028,-0.5,1,1.481,1,-0.9857332957
2028,0.5,1,1.2197,1,2.472271206
2028,-0.5,0,2.791,1,0.7043719327
2028,0.5,1,1.2101,-1,1.229315147
2028,1,1,0.8298,-1,-1.663642421
2028,1,1,0.793,1,-3.989217876
2028,1.5,1,0.7814,1,-3.672546842
2028,0,1,2.7044,-1,-0.8468756715
2028,-0.5,0,1.888,-1,-0.8685403479
2028,-0.5,0,1.7748,-1,0.9019727938
2028,1,1,0.7817,-1,1.247647004
2028,0.5,1,1.0801,1,-1.710114102
2028,-1,0,1.4205,1,-0.855045903
2028,0.5,1,2.5378,1,-1.948511063
2028,1,1,1.5425,-1,-0.7492098997
2028,0,0,1.437,-1,-0.3171034157
2028,-1.5,0,1.1735,-1,0.8510392886
2028,0,1,2.1909,1,1.481560971
2028,-0.5,0,3.2735,1,1.048011228
2028,0,1,1.013,-1,0.6869749144
2028,-1.5,0,1.5527,1,-1.376965613
2028,1,1,1.688,-1,0.2691555764
2028,-1.5,0,1.3804,-1,-1.709887574
2028,1.5,1,1.0821,-1,1.20356853
2028,-1,0,2.8863,1,1.399123641
2028,-0.5,1,2.3569,1,1.807663642
2028,0,1,3.7197,-1,1.447412133
2028,0,1,1.4696,1,1.409203707
2028,-5,0,1.1701,1,-1.233865006
2028,0,1,1.5175,-1,1.397147781
2028,0.5,1,2.6963,-1,-0.323031184
2028,-5,0,1.7018,1,-0.9857868571
2028,0,0,1.9334,-1,0.7055769127
2028,0.5,1,2.4469,-1,-0.6661221018
2028,1,1,1.729,1,-1.235337767
2028,-1,0,2.0942,-1,-0.8514949004
2028,5,1,1.2847,-1,-1.493157258
2028,-0.5,0,1.6174,1,0.03264039253
2028,0.5,1,0.8132,1,1.342540153
2028,1,1,0.7086,1,-0.7009552566
2028,0,0,3.0843,-1,1.571344375
2028,0.5,1,1.3587,1,0.4687149579
2028,1,1,1.3134,-1,-3.436325312
2028,-1,0,2.4942,1,1.915702066
2028,0,1,1.6554,1,-0.04400227812
2028,-0.5,1,3.1923,-1,1.202663048
2028,-0.5,0,1.4509,-1,0.6503746423
2028,1.5,1,1.4788,-1,1.624712532
2028,-5,0,1.26,-1,1.448886526
2028,-0.5,0,2.8969,-1,2.544835912
2028,0,0,2.8154,1,0.2247125586
2028,0.5,1,0.8844,1,3.383856048
2028,0,1,1.9913,-1,1.675955451
2028,-1,0,1.1206,-1,-0.9020883556
2028,-1,0,0.9868,1,0.7719301988
2028,-0.5,1,2.4853,-1,2.951992474
2028,0.5,1,0.8259,-1,1.599023968
2028,-1.5,0,0.7396,-1,1.917555778
2028,1.5,1,1.1106,-1,1.245301443
2028,0.5,1,2.3202,1,1.166817601
2028,-1.5,0,0.9995,-1,-2.301667456
2028,-1.5,0,0.9657,-1,1.553652386
2028,0,1,1.0148,-1,0.5362863412
2028,0,1,3.5825,1,2.295009684
2028,1.5,1,1.6162,-1,-0.01753169304
2028,-0.5,0,1.1247,-1,-0.3029809781
2028,0.5,1,0.852,-1,-0.9318255045
2028,-1.5,0,1.1729,1,-0.2162563942
2028,1,1,1.9108,1,0.6946927234
2028,0.5,0,2.0117,-1,0.1061899723
2028,0,1,0.9154,-1,-2.019166569
2029,-1.5,0,1.2885,-1,-0.3292329708
2029,0.5,1,1.7698,-1,-1.188005037
2029,0.5,0,2.6699,1,-0.2448554778
2029,5,1,2.1029,1,-0.6736562162
2029,1,1,1.5953,-1,-0.5795165274
2029,-0.5,1,1.188,1,-0.9926030479
2029,-1,0,0.9633,-1,0.01610712571
2029,0.5,1,2.1313,-1,-0.06995488621
2029,-0.5,0,3.0801,-1,-0.4797059752
2029,-1.5,0,1.2199,1,-0.02376976726
2029,0,1,2.666,-1,-0.3434867226
2029,0,1,1.8175,-1,-0.2155156611
2029,0,1,2.7336,1,0.1895603431
2029,-1,0,1.1197,1,-0.4459125573
2029,0,0,1.1536,-1,-0.7859051988
2029,1,1,1.0527,1,-0.291261568
2029,0.5,1,3.5058,1,-0.3908318705
2029,0.5,1,1.2078,-1,-0.2665693206
2029,0,0,2.7694,1,-0.1992926384
2029,0,0,1.4861,1,-0.5252201834
2029,0.5,1,1.4718,1,0.3395469185
2029,0,0,1.9886,1,0.1685368313
2029,-0.5,0,1.3927,1,-0.6092273412
2029,1.5,1,1.5191,1,-0.6083095083
2029,-1,0,0.9268,1,-0.7210805874
2029,-1.5,0,0.8767,1,-1.017785507
2029,-0.5,0,1.8496,1,-1.049551315
2029,-0.5,1,2.9636,-1,0.07501124983
2029,0,1,2.0893,-1,-0.4285523721
2029,1.5,1,1.121,-1,-0.8444190438
2029,0,1,1.7052,1,-0.5995490683
2029,-0.5,1,2.6575,-1,-0.2112135257
2029,0,1,1.1184,-1,0.0181488314
2029,1,1,2.3762,-1,-0.2343340869
2029,-0.5,0,0.9742,-1,0.009327746213
2029,0,1,1.1624,1,-0.1899474117
2029,-0.5,0,2.478,1,-0.5657246119
2029,0.5,1,2.3033,1,-0.4713920316
2029,-0.5,0,2.6417,-1,-0.4286718988
2029,-5,0,1.0456,1,-0.1748033191
2029,-1,0,1.9235,-1,-1.959946012
2029,1.5,1,1.6036,-1,-1.710232109
2029,0,1,2.1425,-1,-1.918585684
2029,0.5,1,2.2882,-1,-0.5828382156
2029,1,1,1.683,-1,-0.4480059877
2029,0,0,1.1487,1,-0.144764956
2029,-0.5,0,0.9206,-1,0.3402751674
2029,0.5,1,2.1851,-1,0.7290858438
2029,1.5,1,1.2396,-1,-1.054793043
2029,-1.5,0,1.0742,-1,-0.451861876
2029,-0.5,0,1.5512,1,-0.7181459213
2029,0.5,1,2.5716,-1,0.4866969206
2029,1.5,1,1.6018,-1,-0.8262612997
2029,0.5,0,2.3133,-1,-0.08317449173
2029,-1,0,1.6101,1,-0.419364426
2029,-1,1,1.7836,-1,0.3361137369
2029,-0.5,0,2.3485,-1,-0.5009253845
2029,1.5,1,1.5997,1,0.2828785658
2029,0,0,1.1889,1,0.3900382613
2029,-1.5,0,1.8822,-1,-0.1054289218
2029,1,1,1.9989,1,0.1540854494
2029,0,0,1.2681,-1,0.3276672034
2029,0,1,2.5708,1,0.9855514672
2029,1,1,1.3184,1,0.01738120805
2029,1,1,1.0762,1,0.7019014481
2029,1,1,1.9955,1,0.1563421298
2029,-1,0,1.6004,1,-0.1313788499
2029,0,0,2.4408,1,0.127813763
2029,0.5,1,1.4958,1,0.7224935282
2029,1.5,1,1.456,1,-0.1765043692
2029,0.5,1,1.3225,1,0.5447269791
2029,-0.5,0,2.7273,1,-0.1563241818
2029,-0.5,0,1.3564,-1,0.1330141534
2029,-1,0,2.5698,1,-0.5331629027
2029,1,1,1.4026,-1,-0.1020159442
2029,-0.5,0,1.1906,-1,-0.3531852946
2029,0.5,0,2.8323,1,0.4023533419
2029,0.5,1,1.1722,-1,-1.137686809
2029,-0.5,0,0.9254,1,-1.136376724
2029,0.5,0,1.1655,1,-0.4350058907
2029,0,0,2.1116,-1,-0.6797236691
2029,0,0,1.5366,1,-0.1986593321
2029,1,1,2.1679,-1,0.4087143506
2029,1,1,1.3769,-1,-0.3701200633
2029,-1.5,0,1.0134,1,-0.9225965579
2029,0.5,0,1.0832,-1,-0.9618827374
2029,1.5,1,1.5428,-1,-0.5335500394
2029,1.5,1,1.4946,1,1.156962668
2029,0,0,2.4493,-1,0.467282381
2029,-1,0,1.5223,-1,0.3962841688
2029,0.5,0,1.6969,1,0.8023696907
2029,0,0,1.3312,1,0.7845981598
2029,-1,0,1.0551,1,-0.209194334
2029,-0.5,0,2.0344,1,-0.0238884939
2029,0.5,1,2.7315,1,0.346214114
2029,-1,0,1.0456,-1,0.9039956329
2029,-1,0,0.9403,1,0.8229822761
2029,0.5,1,0.9975,1,-1.325311887
2029,1,1,2.4233,1,-0.5902733427
2029,0.5,1,1.9196,-1,-0.8081399745
2029,-0.5,0,0.9457,1,-0.3715802058
2029,-1.5,0,1.0524,-1,-0.6567624956
2029,-5,0,1.0808,-1,0.48901855
2029,0.5,1,1.1409,-1,-0.539303553
2029,-0.5,0,1.7277,-1,-0.4422630864
2029,5,1,1.3284,-1,-0.6489293597
2029,1,1,1.5777,-1,0.2540337183
2029,1.5,1,1.0137,-1,-0.5725460226
2029,-1,0,1.1822,1,-0.5763020403
2029,1,1,1.1668,1,0.258378959
2029,-1,0,1.2573,-1,-0.365878616
2029,-1.5,0,1.0255,-1,-0.5346437042
2029,-1,0,1.1487,-1,-0.2016460217
2029,1,1,1.7439,1,0.02918782347
2029,-0.5,0,1.7783,-1,0.01577782392
2029,1,1,1.6074,1,-0.6314024117
2029,0,0,1.9273,-1,0.07877211325
2029,1.5,1,1.3624,1,0.208094772
2029,0.5,1,2.1116,-1,-0.2790170161
2029,-0.5,0,1.9547,1,-0.05508913926
2029,0,0,1.7425,-1,-0.5856087978
2029,0,0,2.0737,1,-0.8846657434
2029,-1,0,1.8631,-1,-0.8628771481
2029,0.5,1,1.4827,1,0.06865870635
2029,0.5,0,1.3495,1,0.04613986173
2029,-0.5,0,0.8024,1,-0.8237715341
2029,-1.5,0,1.566,1,-0.3994691964
2029,-1.5,0,0.9665,-1,0.5336623512
2029,0,1,1.2728,1,-0.3852214212
2029,0,0,1.9919,-1,-0.07381597042
2029,0.5,1,1.6847,-1,0.1892668883
2029,-5,0,1.0157,1,0.5476303579
2029,0,0,1.2952,-1,1.154332849
2029,5,1,1.4426,-1,0.4581621347
2029,-1,0,1.3974,1,0.6451500382
2029,0,0,1.5192,-1,0.812424108
2029,-1.5,0,0.9612,1,-0.7099460455
2029,-0.5,0,1.6616,1,-0.01363323299
2029,-1,0,0.7565,1,-0.06719914543
2029,0,0,1.7797,-1,-0.5630727399
2029,0,0,0.9997,-1,-0.4887309972
2029,0,0,2.3337,1,-0.4613798009
2029,-5,0,1.1041,-1,0.1589870988
2029,-0.5,1,2.3048,-1,-0.9192791761
