"Sub","Con","Pred","Cat_n","Choice","RT","Conf","Want2See","MotCon"
"2040","Comp","1",65,1,1.0134,5,0,FALSE
"2040","Comp","1",40,0,1.5339,5,0,TRUE
"2040","Coop","1",40,0,1.816,4,1,FALSE
"2040","Coop","1",40,1,3.0809,1,1,TRUE
"2040","Coop","0",45,0,2.1237,4,0,TRUE
"2040","Coop","0",55,1,1.5039,4,0,FALSE
"2040","Coop","1",60,1,0.9395,5,1,TRUE
"2040","Coop","0",55,1,2.4264,4,0,FALSE
"2040","Coop","0",35,0,1.3946,5,0,TRUE
"2040","Coop","1",45,0,1.69,5,1,FALSE
"2040","Coop","0",55,1,1.6627,3,0,FALSE
"2040","Coop","1",35,0,1.1848,5,1,FALSE
"2040","Coop","0",45,1,1.3963,5,0,FALSE
"2040","Coop","1",50,1,1.9788,5,1,TRUE
"2040","Coop","0",40,0,1.7451,5,0,TRUE
"2040","Coop","0",55,1,1.8736,5,0,FALSE
"2040","Coop","1",50,1,1.505,5,1,TRUE
"2040","Coop","1",55,1,3.2326,1,1,TRUE
"2040","Coop","1",65,1,0.8528,5,1,TRUE
"2040","Coop","0",45,0,3.1708,3,0,TRUE
"2040","Coop","0",45,0,3.1917,2,0,TRUE
"2040","Coop","0",60,1,1.4603,5,0,FALSE
"2040","Coop","1",60,1,0.9107,5,1,TRUE
"2040","Coop","0",55,1,1.172,5,0,FALSE
"2040","Coop","0",60,1,0.7999,5,0,FALSE
"2040","Coop","0",50,1,1.8738,4,0,FALSE
"2040","Coop","1",60,1,0.9082,5,1,TRUE
"2040","Coop","1",60,1,0.6827,5,1,TRUE
"2040","Coop","0",50,1,2.0263,4,0,FALSE
"2040","Coop","1",0,0,1.0885,5,1,FALSE
"2040","Coop","0",50,1,1.3699,5,0,FALSE
"2040","Coop","0",65,1,1.7273,5,0,FALSE
"2040","Coop","0",60,1,1.3941,5,0,FALSE
"2040","Coop","0",40,0,3.679,3,0,TRUE
"2040","Coop","0",100,1,1.0424,5,0,FALSE
"2040","Coop","0",40,0,1.6419,5,0,TRUE
"2040","Coop","1",65,1,0.9742,5,1,TRUE
"2040","Coop","1",50,0,2.8854,4,1,FALSE
"2040","Coop","1",55,1,1.1847,5,1,TRUE
"2040","Coop","1",55,1,2.1253,5,1,TRUE
"2040","Coop","1",50,1,0.9558,5,1,TRUE
"2040","Coop","0",65,1,0.819,5,0,FALSE
"2041","Comp","1",35,0,1.4062,4,0,TRUE
"2041","Comp","0",45,0,1.16,5,1,FALSE
"2041","Comp","0",55,0,2.8426,3,1,FALSE
"2041","Comp","1",40,0,1.1193,5,0,TRUE
"2041","Comp","1",60,1,1.5757,4,0,FALSE
"2041","Comp","0",55,0,2.7324,3,1,FALSE
"2041","Comp","1",40,0,1.4784,4,0,TRUE
"2041","Comp","0",50,0,2.3977,4,1,FALSE
"2041","Comp","0",0,0,0.9082,5,1,FALSE
"2041","Comp","0",50,0,1.9912,4,1,FALSE
"2041","Comp","1",50,1,0.9496,3,0,FALSE
"2041","Comp","0",60,0,1.723,2,1,FALSE
"2041","Comp","1",55,1,1.9424,5,0,FALSE
"2041","Comp","0",55,0,2.2017,4,1,FALSE
"2041","Comp","0",45,1,1.9702,3,1,TRUE
"2041","Comp","1",35,0,1.3895,2,0,TRUE
"2041","Comp","0",50,1,2.0689,4,1,TRUE
"2041","Comp","1",50,0,2.4099,2,0,TRUE
"2041","Comp","0",50,1,1.3492,5,1,TRUE
"2041","Comp","0",40,0,1.3728,1,1,FALSE
"2041","Comp","1",65,1,1.1652,5,0,FALSE
"2041","Comp","0",65,1,1.3732,5,1,TRUE
"2041","Comp","0",55,1,1.5971,5,1,TRUE
"2041","Comp","1",45,1,0.9609,5,0,FALSE
"2041","Comp","1",45,0,1.2353,4,0,TRUE
"2041","Comp","1",50,1,1.6533,1,0,FALSE
"2041","Comp","1",55,0,3.318,1,0,TRUE
"2041","Comp","1",35,0,2.3515,5,0,TRUE
"2041","Comp","1",100,1,0.9824,5,0,FALSE
"2041","Comp","1",50,0,2.1371,5,0,TRUE
"2041","Comp","0",50,0,2.3549,2,1,FALSE
"2041","Comp","1",60,1,1.5111,3,0,FALSE
"2041","Comp","0",40,0,1.3628,5,1,FALSE
"2041","Comp","0",35,0,1.2441,5,1,FALSE
"2041","Comp","1",0,0,1.2997,5,0,TRUE
"2041","Comp","1",55,1,1.2856,3,0,FALSE
"2041","Comp","0",55,1,1.2303,2,1,TRUE
"2041","Comp","0",40,0,1.6162,5,1,FALSE
"2041","Comp","1",50,0,1.2722,4,0,TRUE
"2041","Comp","1",60,1,1.1882,5,0,FALSE
"2041","Coop","1",45,0,1.612,3,1,FALSE
"2041","Coop","0",35,0,0.8205,4,0,TRUE
"2041","Coop","1",50,1,1.1115,4,1,TRUE
"2041","Coop","0",45,1,1.5459,4,0,FALSE
"2041","Coop","1",50,1,2.099,3,1,TRUE
"2041","Coop","0",55,1,0.9513,4,0,FALSE
"2041","Coop","0",65,1,1.7809,5,0,FALSE
"2041","Coop","1",35,0,0.9921,5,1,FALSE
"2041","Coop","0",50,0,2.2893,1,0,TRUE
"2041","Coop","1",35,0,0.8315,5,1,FALSE
"2041","Coop","0",40,0,1.1069,4,0,TRUE
"2041","Coop","0",45,0,1.6663,3,0,TRUE
"2041","Coop","1",55,0,1.2184,1,1,FALSE
"2041","Coop","0",50,1,2.2315,2,0,FALSE
"2041","Coop","0",50,1,1.4181,3,0,FALSE
"2041","Coop","0",55,1,1.8373,4,0,FALSE
"2041","Coop","1",60,1,1.8656,5,1,TRUE
"2041","Coop","0",50,0,2.032,1,0,TRUE
"2041","Coop","1",55,0,1.3252,5,1,FALSE
"2041","Coop","0",55,1,2.5266,2,0,FALSE
"2041","Coop","0",45,1,2.2915,2,0,FALSE
"2041","Coop","1",55,0,2.5718,3,1,FALSE
"2041","Coop","0",50,0,0.9704,2,0,TRUE
"2041","Coop","1",50,1,2.9891,2,1,TRUE
"2041","Coop","1",55,0,3.0725,1,1,FALSE
"2041","Coop","1",50,0,1.9527,4,1,FALSE
"2041","Coop","0",60,0,2.5315,3,0,TRUE
"2041","Coop","0",55,1,2.6482,1,0,FALSE
"2041","Coop","0",55,1,1.793,1,0,FALSE
"2041","Coop","1",50,1,1.7816,3,1,TRUE
"2041","Coop","1",40,0,1.5486,4,1,FALSE
"2041","Coop","0",50,0,2.0075,1,0,TRUE
"2041","Coop","1",65,0,2.4773,1,1,FALSE
"2041","Coop","1",45,0,3.1369,2,1,FALSE
"2041","Coop","1",65,1,1.1753,4,1,TRUE
"2041","Coop","0",100,1,1.0517,5,0,FALSE
"2041","Coop","1",60,1,2.6298,5,1,TRUE
"2041","Coop","0",40,0,2.7918,2,0,TRUE
"2041","Coop","1",55,1,2.0366,1,1,TRUE
"2041","Coop","1",45,0,0.9829,3,1,FALSE
"2041","Comp","1",65,1,1.2908,5,0,FALSE
"2041","Comp","0",50,0,2.7205,3,1,FALSE
"2041","Comp","1",55,0,1.9514,2,0,TRUE
"2041","Comp","1",50,1,2.8647,2,0,FALSE
"2041","Comp","0",45,0,1.2521,3,1,FALSE
"2041","Comp","0",35,0,1.343,1,1,FALSE
"2041","Comp","0",45,0,1.6862,2,1,FALSE
"2041","Comp","0",60,1,1.6232,1,1,TRUE
"2041","Comp","0",60,0,2.7723,4,1,FALSE
"2041","Comp","1",45,0,1.7813,2,0,TRUE
"2041","Comp","0",45,1,1.9368,1,1,TRUE
"2041","Comp","0",50,1,1.6123,3,1,TRUE
"2041","Comp","1",45,0,2.154,1,0,TRUE
"2041","Comp","1",45,0,1.3553,2,0,TRUE
"2041","Comp","0",55,1,2.9827,1,1,TRUE
"2041","Comp","1",40,0,1.4026,3,0,TRUE
"2041","Comp","0",35,0,1.5435,3,1,FALSE
"2041","Comp","1",65,1,2.0913,5,0,FALSE
"2041","Comp","1",50,0,2.2886,3,0,TRUE
"2041","Comp","1",40,0,1.9734,4,0,TRUE
"2041","Comp","1",50,0,3.1174,1,0,TRUE
"2041","Comp","0",60,0,2.1177,3,1,FALSE
"2041","Comp","0",65,1,2.0025,2,1,TRUE
"2041","Comp","1",55,NA,NA,NA,0,NA
"2041","Comp","1",45,1,2.5174,1,0,FALSE
"2041","Comp","1",55,1,2.7973,3,0,FALSE
"2041","Comp","1",40,0,0.7497,1,0,TRUE
"2041","Comp","1",60,1,1.6424,2,0,FALSE
"2041","Comp","0",100,1,1.3953,3,1,TRUE
"2041","Comp","0",45,0,1.1406,3,1,FALSE
"2041","Comp","0",50,1,1.1589,4,1,TRUE
"2041","Comp","0",55,0,3.8897,3,1,FALSE
"2041","Comp","1",60,0,2.7897,4,0,TRUE
"2041","Comp","0",40,0,1.3617,5,1,FALSE
"2041","Comp","1",55,1,1.9908,5,0,FALSE
"2041","Comp","1",45,0,3.169,5,0,TRUE
"2041","Comp","0",40,NA,NA,NA,1,NA
"2041","Comp","0",60,0,3.3212,1,1,FALSE
"2041","Comp","0",65,1,1.1125,5,1,TRUE
"2041","Comp","0",45,0,2.4815,2,1,FALSE
"2041","Coop","0",55,1,2.1833,3,0,FALSE
"2041","Coop","0",65,1,1.5039,5,0,FALSE
"2041","Coop","1",40,0,1.1964,5,1,FALSE
"2041","Coop","1",45,0,1.8325,4,1,FALSE
"2041","Coop","1",60,1,2.3626,1,1,TRUE
"2041","Coop","1",45,0,1.0355,1,1,FALSE
"2041","Coop","1",45,0,1.1277,2,1,FALSE
"2041","Coop","0",45,1,1.5941,1,0,FALSE
"2041","Coop","0",0,0,1.805,5,0,TRUE
"2041","Coop","0",35,0,1.2922,5,0,TRUE
"2041","Coop","1",60,1,0.7944,5,1,TRUE
"2041","Coop","0",60,1,1.2998,4,0,FALSE
"2041","Coop","1",65,1,2.4613,4,1,TRUE
"2041","Coop","1",55,1,2.3809,3,1,TRUE
"2041","Coop","1",40,0,1.6953,2,1,FALSE
"2041","Coop","0",45,0,1.6344,5,0,TRUE
"2041","Coop","1",50,0,0.9626,4,1,FALSE
"2041","Coop","0",45,0,1.1553,2,0,TRUE
"2041","Coop","1",40,0,2.0087,5,1,FALSE
"2041","Coop","0",40,0,1.3304,2,0,TRUE
"2041","Coop","1",35,0,1.5303,5,1,FALSE
"2041","Coop","0",60,1,1.1018,4,0,FALSE
"2041","Coop","0",50,1,1.7096,1,0,FALSE
"2041","Coop","0",40,0,0.9685,4,0,TRUE
"2041","Coop","1",0,0,1.0514,5,1,FALSE
"2041","Coop","0",35,0,1.5259,4,0,TRUE
"2041","Coop","1",55,1,1.2332,3,1,TRUE
"2041","Coop","0",40,0,0.8985,2,0,TRUE
"2041","Coop","0",55,1,2.4108,1,0,FALSE
"2041","Coop","0",45,0,2.4356,1,0,TRUE
"2041","Coop","1",50,0,3.5898,1,1,FALSE
"2041","Coop","0",50,0,2.8131,1,0,TRUE
"2041","Coop","1",100,1,0.8735,5,1,TRUE
"2041","Coop","0",60,1,2.3488,5,0,FALSE
"2041","Coop","1",60,1,2.6491,1,1,TRUE
"2041","Coop","1",40,0,1.2483,5,1,FALSE
"2041","Coop","0",65,1,0.8116,5,0,FALSE
"2041","Coop","0",60,1,2.04,2,0,FALSE
"2041","Coop","1",45,0,1.0271,2,1,FALSE
"2041","Coop","1",50,1,2.3961,1,1,TRUE
"2042","Comp","1",35,0,1.0383,4,0,TRUE
"2042","Comp","0",45,0,2.0561,4,1,FALSE
"2042","Comp","0",45,0,0.9881,4,1,FALSE
"2042","Comp","1",50,0,2.2799,4,0,TRUE
"2042","Comp","0",45,0,1.8365,3,1,FALSE
"2042","Comp","1",65,1,1.2119,4,0,FALSE
"2042","Comp","1",50,1,3.3373,4,0,FALSE
"2042","Comp","0",60,1,1.5973,4,1,TRUE
"2042","Comp","1",55,1,2.359,3,0,FALSE
"2042","Comp","0",45,0,2.5227,4,1,FALSE
"2042","Comp","1",65,1,1.1273,5,0,FALSE
"2042","Comp","0",50,0,2.7954,3,1,FALSE
"2042","Comp","0",40,0,2.4821,3,1,FALSE
"2042","Comp","0",50,0,3.0599,4,1,FALSE
"2042","Comp","0",60,NA,NA,NA,1,NA
"2042","Comp","0",65,1,1.3138,4,1,TRUE
"2042","Comp","1",50,1,2.0059,3,0,FALSE
"2042","Comp","0",60,1,1.2689,5,1,TRUE
"2042","Comp","1",55,1,1.7623,2,0,FALSE
"2042","Comp","0",65,1,1.3338,4,1,TRUE
"2042","Comp","1",50,0,2.1285,3,0,TRUE
"2042","Comp","1",60,1,1.8816,5,0,FALSE
"2042","Comp","0",50,0,2.2904,4,1,FALSE
"2042","Comp","1",0,0,1.4171,4,0,TRUE
"2042","Comp","1",40,0,1.5131,4,0,TRUE
"2042","Comp","0",55,1,2.7265,3,1,TRUE
"2042","Comp","1",40,0,3.3497,3,0,TRUE
"2042","Comp","0",55,0,1.9015,3,1,FALSE
"2042","Comp","1",50,1,2.5129,2,0,FALSE
"2042","Comp","1",45,0,2.9402,3,0,TRUE
"2042","Comp","0",100,1,1.2427,5,1,TRUE
"2042","Comp","0",50,0,2.2915,4,1,FALSE
"2042","Comp","0",50,NA,NA,NA,1,NA
"2042","Comp","1",45,0,0.9726,5,0,TRUE
"2042","Comp","1",60,1,1.1696,4,0,FALSE
"2042","Comp","1",50,0,1.0057,4,0,TRUE
"2042","Comp","0",65,1,0.9817,5,1,TRUE
"2042","Comp","1",55,0,1.8616,3,0,TRUE
"2042","Comp","1",40,0,1.0004,4,0,TRUE
"2042","Comp","0",55,0,2.0245,3,1,FALSE
"2042","Coop","1",50,0,1.8248,4,1,FALSE
"2042","Coop","0",65,1,1.0551,5,0,FALSE
"2042","Coop","0",55,1,1.9988,4,0,FALSE
"2042","Coop","1",55,0,3.2458,3,1,FALSE
"2042","Coop","1",60,1,2.5211,4,1,TRUE
"2042","Coop","0",55,0,1.9604,2,0,TRUE
"2042","Coop","1",60,0,3.5237,4,1,FALSE
"2042","Coop","0",45,NA,NA,NA,0,NA
"2042","Coop","1",35,0,1.2168,5,1,FALSE
"2042","Coop","0",45,0,2.401,3,0,TRUE
"2042","Coop","1",50,0,1.7735,4,1,FALSE
"2042","Coop","0",45,0,0.9334,4,0,TRUE
"2042","Coop","0",40,0,1.763,4,0,TRUE
"2042","Coop","0",40,0,1.6055,3,0,TRUE
"2042","Coop","0",100,1,0.9936,5,0,FALSE
"2042","Coop","1",45,0,1.5363,4,1,FALSE
"2042","Coop","0",60,1,1.2649,3,0,FALSE
"2042","Coop","0",65,1,0.9851,5,0,FALSE
"2042","Coop","1",50,0,1.8407,5,1,FALSE
"2042","Coop","1",40,0,1.6607,4,1,FALSE
"2042","Coop","1",55,1,1.0475,5,1,TRUE
"2042","Coop","1",60,1,2.86,4,1,TRUE
"2042","Coop","0",45,0,1.3139,5,0,TRUE
"2042","Coop","0",50,0,2.676,3,0,TRUE
"2042","Coop","1",40,0,0.9063,5,1,FALSE
"2042","Coop","1",50,0,2.5984,3,1,FALSE
"2042","Coop","1",40,0,1.1141,4,1,FALSE
"2042","Coop","0",50,1,3.1459,2,0,FALSE
"2042","Coop","0",45,0,0.9701,4,0,TRUE
"2042","Coop","1",55,1,1.2631,4,1,TRUE
"2042","Coop","0",35,0,1.1739,5,0,TRUE
"2042","Coop","1",45,0,1.0607,5,1,FALSE
"2042","Coop","1",100,1,1.1153,5,1,TRUE
"2042","Coop","1",50,1,2.5504,2,1,TRUE
"2042","Coop","1",65,1,0.9642,5,1,TRUE
"2042","Coop","0",40,0,1.2202,3,0,TRUE
"2042","Coop","1",45,0,2.3852,3,1,FALSE
"2042","Coop","0",55,1,3.1856,2,0,FALSE
"2042","Coop","0",60,1,1.8961,3,0,FALSE
"2042","Coop","1",35,0,1.0686,4,1,FALSE
"2042","Comp","0",55,1,2.2462,3,1,TRUE
"2042","Comp","1",65,1,1.0163,5,0,FALSE
"2042","Comp","0",35,0,0.8975,5,1,FALSE
"2042","Comp","0",35,0,2.0566,3,1,FALSE
"2042","Comp","1",35,0,1.8229,4,0,TRUE
"2042","Comp","0",60,1,1.5972,3,1,TRUE
"2042","Comp","0",55,0,2.3584,2,1,FALSE
"2042","Comp","1",45,0,1.0982,4,0,TRUE
"2042","Comp","0",45,1,1.9958,4,1,TRUE
"2042","Comp","1",55,1,0.9179,4,0,FALSE
"2042","Comp","1",50,0,1.4905,4,0,TRUE
"2042","Comp","0",40,0,2.0262,3,1,FALSE
"2042","Comp","1",45,0,3.5337,2,0,TRUE
"2042","Comp","0",0,0,0.8864,5,1,FALSE
"2042","Comp","0",45,1,0.9083,3,1,TRUE
"2042","Comp","0",50,1,2.027,2,1,TRUE
"2042","Comp","1",40,0,1.1452,3,0,TRUE
"2042","Comp","1",40,0,2.7843,4,0,TRUE
"2042","Comp","1",60,1,1.1599,4,0,FALSE
"2042","Comp","0",60,NA,NA,NA,1,NA
"2042","Comp","1",55,1,2.989,3,0,FALSE
"2042","Comp","0",40,0,1.9825,3,1,FALSE
"2042","Comp","1",35,0,1.0088,4,0,TRUE
"2042","Comp","0",45,NA,NA,NA,1,NA
"2042","Comp","1",45,0,1.0317,4,0,TRUE
"2042","Comp","1",55,1,1.7515,4,0,FALSE
"2042","Comp","0",55,1,2.985,4,1,TRUE
"2042","Comp","0",50,1,1.5748,4,1,TRUE
"2042","Comp","1",60,1,1.8023,4,0,FALSE
"2042","Comp","0",35,0,1.4159,4,1,FALSE
"2042","Comp","0",55,0,2.5213,2,1,FALSE
"2042","Comp","0",50,1,2.649,2,1,TRUE
"2042","Comp","1",100,1,1.2593,5,0,FALSE
"2042","Comp","1",60,NA,NA,NA,0,NA
"2042","Comp","1",45,0,1.0901,3,0,TRUE
"2042","Comp","1",50,0,2.5131,3,0,TRUE
"2042","Comp","1",45,0,1.7767,4,0,TRUE
"2042","Comp","0",40,0,2.0535,4,1,FALSE
"2042","Comp","1",55,1,2.8807,3,0,FALSE
"2042","Comp","0",40,0,1.0098,4,1,FALSE
"2042","Coop","1",35,0,3.417,2,1,FALSE
"2042","Coop","1",0,0,1.1199,5,1,FALSE
"2042","Coop","1",60,1,1.7834,4,1,TRUE
"2042","Coop","1",50,1,2.7342,2,1,TRUE
"2042","Coop","0",50,0,3.1698,3,0,TRUE
"2042","Coop","0",40,0,3.6214,4,0,TRUE
"2042","Coop","0",45,0,3.6685,3,0,TRUE
"2042","Coop","0",50,0,2.4214,4,0,TRUE
"2042","Coop","0",50,1,3.5154,2,0,FALSE
"2042","Coop","1",40,0,1.8075,4,1,FALSE
"2042","Coop","1",50,1,1.8431,2,1,TRUE
"2042","Coop","0",55,1,1.0382,3,0,FALSE
"2042","Coop","1",45,0,2.6204,3,1,FALSE
"2042","Coop","0",60,1,1.2533,4,0,FALSE
"2042","Coop","0",50,0,2.8562,2,0,TRUE
"2042","Coop","1",45,0,3.0594,2,1,FALSE
"2042","Coop","1",40,0,2.052,4,1,FALSE
"2042","Coop","1",55,1,0.8912,3,1,TRUE
"2042","Coop","0",50,0,1.6106,3,0,TRUE
"2042","Coop","0",50,0,1.3513,4,0,TRUE
"2042","Coop","0",65,1,1.8285,4,0,FALSE
"2042","Coop","1",60,1,1.0154,3,1,TRUE
"2042","Coop","1",45,0,1.8137,2,1,FALSE
"2042","Coop","0",60,1,1.4243,4,0,FALSE
"2042","Coop","0",55,1,1.5562,4,0,FALSE
"2042","Coop","1",55,1,2.8981,2,1,TRUE
"2042","Coop","0",45,0,0.9012,4,0,TRUE
"2042","Coop","0",0,0,2.0418,5,0,TRUE
"2042","Coop","1",55,1,2.8863,2,1,TRUE
"2042","Coop","1",65,1,3.6541,2,1,TRUE
"2042","Coop","0",60,1,1.4438,3,0,FALSE
"2042","Coop","0",55,1,0.9851,4,0,FALSE
"2042","Coop","1",45,0,1.2472,4,1,FALSE
"2042","Coop","0",40,0,1.7333,3,0,TRUE
"2042","Coop","1",65,1,2.6981,3,1,TRUE
"2042","Coop","0",55,1,1.7177,3,0,FALSE
"2042","Coop","1",55,0,2.1733,3,1,FALSE
"2042","Coop","0",35,0,0.9276,4,0,TRUE
"2042","Coop","1",50,NA,NA,NA,1,NA
"2042","Coop","0",35,0,2.0032,3,0,TRUE
"2043","Coop","0",0,0,1.2686,5,0,TRUE
"2043","Coop","1",50,1,1.3871,5,1,TRUE
"2043","Coop","0",55,1,2.269,3,0,FALSE
"2043","Coop","0",50,1,1.3659,4,0,FALSE
"2043","Coop","0",40,0,2.0735,2,0,TRUE
"2043","Coop","0",50,1,1.4767,3,0,FALSE
"2043","Coop","0",35,0,1.7239,3,0,TRUE
"2043","Coop","1",60,1,1.6306,5,1,TRUE
"2043","Coop","0",45,0,1.3695,4,0,TRUE
"2043","Coop","1",60,1,1.3772,5,1,TRUE
"2043","Coop","1",55,1,1.5629,4,1,TRUE
"2043","Coop","0",45,0,2.1996,4,0,TRUE
"2043","Coop","1",40,0,1.3656,5,1,FALSE
"2043","Coop","1",45,0,1.5531,4,1,FALSE
"2043","Coop","1",55,1,1.6331,4,1,TRUE
"2043","Coop","0",55,1,1.5279,4,0,FALSE
"2043","Coop","0",40,0,1.5304,4,0,TRUE
"2043","Coop","1",40,0,1.25,5,1,FALSE
"2043","Coop","0",65,1,1.2501,5,0,FALSE
"2043","Coop","0",35,0,0.9125,5,0,TRUE
"2043","Coop","1",40,0,0.8058,5,1,FALSE
"2043","Coop","0",40,0,1.0459,5,0,TRUE
"2043","Coop","1",65,1,1.9924,4,1,TRUE
"2043","Coop","1",60,0,2.3143,3,1,FALSE
"2043","Coop","1",45,0,1.1904,4,1,FALSE
"2043","Coop","1",40,0,1.1881,4,1,FALSE
"2043","Coop","1",35,0,0.8626,5,1,FALSE
"2043","Coop","0",100,1,2.2111,5,0,FALSE
"2043","Coop","1",35,0,1.0755,4,1,FALSE
"2043","Coop","1",50,0,2.4717,4,1,FALSE
"2043","Coop","0",50,1,1.4949,4,0,FALSE
"2043","Coop","0",50,1,2.3907,4,0,FALSE
"2043","Coop","0",65,1,1.5696,5,0,FALSE
"2043","Coop","1",50,1,2.8118,2,1,TRUE
"2043","Coop","0",55,1,2.4747,4,0,FALSE
"2043","Coop","0",60,0,1.8816,3,0,TRUE
"2043","Coop","0",55,1,2.1876,4,0,FALSE
"2043","Coop","0",50,0,1.2272,4,0,TRUE
"2043","Coop","0",60,0,1.9498,4,0,TRUE
"2043","Coop","1",50,0,0.955,5,1,FALSE
"2043","Comp","1",50,0,1.613,3,0,TRUE
"2043","Comp","1",40,0,1.1546,4,0,TRUE
"2043","Comp","0",40,0,2.005,4,1,FALSE
"2043","Comp","0",40,0,2.9697,4,1,FALSE
"2043","Comp","1",60,1,1.8271,5,0,FALSE
"2043","Comp","0",55,1,1.7554,4,1,TRUE
"2043","Comp","0",60,1,1.4892,5,1,TRUE
"2043","Comp","1",0,0,1.1734,5,0,TRUE
"2043","Comp","0",50,0,2.4116,3,1,FALSE
"2043","Comp","1",50,1,2.6153,4,0,FALSE
"2043","Comp","0",65,1,2.9426,4,1,TRUE
"2043","Comp","1",45,0,1.0625,5,0,TRUE
"2043","Comp","0",45,0,2.1308,4,1,FALSE
"2043","Comp","0",60,1,2.2781,2,1,TRUE
"2043","Comp","1",45,0,1.666,5,0,TRUE
"2043","Comp","1",45,1,2.8048,2,0,FALSE
"2043","Comp","0",50,0,1.9152,4,1,FALSE
"2043","Comp","0",45,0,1.1432,3,1,FALSE
"2043","Comp","1",65,1,2.9524,3,0,FALSE
"2043","Comp","1",55,1,1.8952,4,0,FALSE
"2043","Comp","0",65,1,1.0098,5,1,TRUE
"2043","Comp","0",50,0,2.7279,3,1,FALSE
"2043","Comp","1",65,0,2.0291,3,0,TRUE
"2043","Comp","0",55,1,2.679,3,1,TRUE
"2043","Comp","1",65,1,1.0424,5,0,FALSE
"2043","Comp","0",50,1,1.1379,5,1,TRUE
"2043","Comp","0",45,1,1.7003,4,1,TRUE
"2043","Comp","1",35,0,1.333,5,0,TRUE
"2043","Comp","1",55,1,3.7925,2,0,FALSE
"2043","Comp","1",45,1,3.2284,4,0,FALSE
"2043","Comp","1",60,1,2.284,5,0,FALSE
"2043","Comp","1",50,1,1.3096,5,0,FALSE
"2043","Comp","1",50,0,1.8083,3,0,TRUE
"2043","Comp","0",55,0,2.1416,4,1,FALSE
"2043","Comp","1",50,NA,NA,NA,0,NA
"2043","Comp","0",35,0,0.9861,5,1,FALSE
"2043","Comp","1",35,0,1.0636,5,0,TRUE
"2043","Comp","0",0,0,0.7235,5,1,FALSE
"2043","Comp","1",40,0,0.9103,5,0,TRUE
"2043","Comp","1",45,0,2.2079,3,0,TRUE
"2043","Coop","1",45,0,1.8917,3,1,FALSE
"2043","Coop","1",55,0,3.3919,3,1,FALSE
"2043","Coop","0",60,1,1.3192,4,0,FALSE
"2043","Coop","1",60,1,2.1442,5,1,TRUE
"2043","Coop","1",50,1,2.4889,3,1,TRUE
"2043","Coop","1",50,1,3.8474,3,1,TRUE
"2043","Coop","0",55,0,3.5201,4,0,TRUE
"2043","Coop","0",45,1,2.0556,2,0,FALSE
"2043","Coop","1",45,0,1.104,5,1,FALSE
"2043","Coop","1",45,1,2.1242,4,1,TRUE
"2043","Coop","0",60,1,1.9888,3,0,FALSE
"2043","Coop","1",0,0,0.9237,5,1,FALSE
"2043","Coop","0",55,1,1.6536,4,0,FALSE
"2043","Coop","1",45,0,1.4917,4,1,FALSE
"2043","Coop","1",100,1,1.0547,5,1,TRUE
"2043","Coop","1",55,1,1.4785,5,1,TRUE
"2043","Coop","1",55,0,1.4582,5,1,FALSE
"2043","Coop","0",45,0,2.3568,3,0,TRUE
"2043","Coop","1",55,NA,NA,NA,1,NA
"2043","Coop","0",45,1,2.0197,3,0,FALSE
"2043","Coop","0",55,1,1.0577,4,0,FALSE
"2043","Coop","1",45,1,2.3915,4,1,TRUE
"2043","Coop","1",60,1,2.0078,4,1,TRUE
"2043","Coop","0",40,0,1.24,5,0,TRUE
"2043","Coop","1",50,1,2.6028,4,1,TRUE
"2043","Coop","0",45,0,1.0073,4,0,TRUE
"2043","Coop","1",40,0,1.2615,5,1,FALSE
"2043","Coop","1",65,1,1.3404,5,1,TRUE
"2043","Coop","1",65,1,1.2891,5,1,TRUE
"2043","Coop","1",35,0,1.9467,5,1,FALSE
"2043","Coop","0",40,1,1.9009,2,0,FALSE
"2043","Coop","0",45,0,1.3558,5,0,TRUE
"2043","Coop","0",60,1,2.2105,5,0,FALSE
"2043","Coop","1",55,1,1.4598,5,1,TRUE
"2043","Coop","0",50,1,2.3639,5,0,FALSE
"2043","Coop","1",50,1,1.9583,5,1,TRUE
"2043","Coop","0",65,0,3.737,2,0,TRUE
"2043","Coop","0",50,1,1.586,2,0,FALSE
"2043","Coop","0",50,0,1.8626,3,0,TRUE
"2043","Coop","0",35,0,0.8748,5,0,TRUE
"2043","Comp","1",50,1,2.5916,2,0,FALSE
"2043","Comp","0",50,0,1.8265,3,1,FALSE
"2043","Comp","1",45,0,3.1917,3,0,TRUE
"2043","Comp","0",45,0,1.7814,3,1,FALSE
"2043","Comp","0",65,1,1.3881,4,1,TRUE
"2043","Comp","1",55,1,1.1117,4,0,FALSE
"2043","Comp","1",60,1,1.0404,4,0,FALSE
"2043","Comp","0",50,1,2.2287,3,1,TRUE
"2043","Comp","0",35,0,0.939,4,1,FALSE
"2043","Comp","0",35,0,0.7521,4,1,FALSE
"2043","Comp","1",50,1,1.7934,5,0,FALSE
"2043","Comp","0",55,0,3.3424,2,1,FALSE
"2043","Comp","0",55,1,2.387,4,1,TRUE
"2043","Comp","0",45,0,1.5704,4,1,FALSE
"2043","Comp","0",55,NA,NA,NA,1,NA
"2043","Comp","1",60,0,1.7072,2,0,TRUE
"2043","Comp","0",50,0,2.1575,3,1,FALSE
"2043","Comp","1",55,1,1.1863,4,0,FALSE
"2043","Comp","0",45,1,1.3129,2,1,TRUE
